,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
484,0.10400000000000001,0.105,0.10466666666666667,0.105,0.00047140452079102557,0,8,12713984,all_reduce,8,8
485,0.10400000000000001,0.105,0.10433333333333333,0.10400000000000001,0.00047140452079102557,0,8,12746752,all_reduce,8,8
486,0.105,0.105,0.105,0.105,0.0,0,8,12779520,all_reduce,8,8
487,0.105,0.105,0.105,0.105,0.0,0,8,12812288,all_reduce,8,8
488,0.10400000000000001,0.106,0.105,0.105,0.0008164965809277211,0,8,12845056,all_reduce,8,8
489,0.105,0.105,0.105,0.105,0.0,0,8,12877824,all_reduce,8,8
490,0.105,0.106,0.10533333333333333,0.105,0.00047140452079103207,0,8,12910592,all_reduce,8,8
491,0.106,0.106,0.106,0.106,0.0,0,8,12943360,all_reduce,8,8
492,0.105,0.106,0.10533333333333333,0.105,0.00047140452079103207,0,8,12976128,all_reduce,8,8
493,0.106,0.107,0.10633333333333334,0.106,0.00047140452079103207,0,8,13008896,all_reduce,8,8
494,0.106,0.106,0.106,0.106,0.0,0,8,13041664,all_reduce,8,8
495,0.107,0.107,0.107,0.107,0.0,0,8,13074432,all_reduce,8,8
496,0.107,0.108,0.10733333333333334,0.107,0.00047140452079103207,0,8,13107200,all_reduce,8,8
497,0.106,0.106,0.106,0.106,0.0,0,8,13139968,all_reduce,8,8
498,0.105,0.106,0.10566666666666667,0.106,0.00047140452079103207,0,8,13172736,all_reduce,8,8
499,0.106,0.106,0.106,0.106,0.0,0,8,13205504,all_reduce,8,8
500,0.106,0.107,0.10633333333333334,0.106,0.00047140452079103207,0,8,13238272,all_reduce,8,8
501,0.105,0.106,0.10566666666666667,0.106,0.00047140452079103207,0,8,13271040,all_reduce,8,8
502,0.106,0.106,0.106,0.106,0.0,0,8,13303808,all_reduce,8,8
503,0.106,0.106,0.106,0.106,0.0,0,8,13336576,all_reduce,8,8
504,0.106,0.107,0.10633333333333334,0.106,0.00047140452079103207,0,8,13369344,all_reduce,8,8
505,0.106,0.107,0.10666666666666667,0.107,0.00047140452079103207,0,8,13402112,all_reduce,8,8
506,0.107,0.107,0.107,0.107,0.0,0,8,13434880,all_reduce,8,8
507,0.106,0.107,0.10633333333333334,0.106,0.00047140452079103207,0,8,13467648,all_reduce,8,8
508,0.106,0.107,0.10633333333333334,0.106,0.00047140452079103207,0,8,13500416,all_reduce,8,8
509,0.107,0.108,0.10733333333333334,0.107,0.00047140452079103207,0,8,13533184,all_reduce,8,8
510,0.107,0.108,0.10733333333333334,0.107,0.00047140452079103207,0,8,13565952,all_reduce,8,8
511,0.107,0.107,0.107,0.107,0.0,0,8,13598720,all_reduce,8,8
512,0.108,0.108,0.108,0.108,0.0,0,8,13631488,all_reduce,8,8
513,0.106,0.107,0.10633333333333334,0.106,0.00047140452079103207,0,8,13664256,all_reduce,8,8
514,0.106,0.107,0.10666666666666667,0.107,0.00047140452079103207,0,8,13697024,all_reduce,8,8
515,0.106,0.107,0.10666666666666667,0.107,0.00047140452079103207,0,8,13729792,all_reduce,8,8
516,0.107,0.107,0.107,0.107,0.0,0,8,13762560,all_reduce,8,8
517,0.107,0.107,0.107,0.107,0.0,0,8,13795328,all_reduce,8,8
518,0.106,0.107,0.10666666666666667,0.107,0.00047140452079103207,0,8,13828096,all_reduce,8,8
519,0.107,0.107,0.107,0.107,0.0,0,8,13860864,all_reduce,8,8
520,0.106,0.108,0.10733333333333334,0.108,0.0009428090415820641,0,8,13893632,all_reduce,8,8
521,0.107,0.108,0.10733333333333334,0.107,0.00047140452079103207,0,8,13926400,all_reduce,8,8
522,0.106,0.107,0.10666666666666667,0.107,0.00047140452079103207,0,8,13959168,all_reduce,8,8
523,0.107,0.108,0.10766666666666667,0.108,0.00047140452079103207,0,8,13991936,all_reduce,8,8
524,0.107,0.107,0.107,0.107,0.0,0,8,14024704,all_reduce,8,8
525,0.107,0.108,0.10766666666666667,0.108,0.00047140452079103207,0,8,14057472,all_reduce,8,8
526,0.107,0.108,0.10766666666666667,0.108,0.00047140452079103207,0,8,14090240,all_reduce,8,8
527,0.108,0.109,0.10833333333333334,0.108,0.00047140452079103207,0,8,14123008,all_reduce,8,8
528,0.108,0.108,0.108,0.108,0.0,0,8,14155776,all_reduce,8,8
529,0.107,0.107,0.107,0.107,0.0,0,8,14188544,all_reduce,8,8
530,0.106,0.107,0.10666666666666667,0.107,0.00047140452079103207,0,8,14221312,all_reduce,8,8
531,0.107,0.107,0.107,0.107,0.0,0,8,14254080,all_reduce,8,8
532,0.107,0.107,0.107,0.107,0.0,0,8,14286848,all_reduce,8,8
533,0.107,0.108,0.10733333333333334,0.107,0.00047140452079103207,0,8,14319616,all_reduce,8,8
534,0.107,0.107,0.107,0.107,0.0,0,8,14352384,all_reduce,8,8
535,0.107,0.108,0.10766666666666667,0.108,0.00047140452079103207,0,8,14385152,all_reduce,8,8
536,0.107,0.108,0.10766666666666667,0.108,0.00047140452079103207,0,8,14417920,all_reduce,8,8
537,0.108,0.109,0.10833333333333334,0.108,0.00047140452079103207,0,8,14450688,all_reduce,8,8
538,0.108,0.108,0.108,0.108,0.0,0,8,14483456,all_reduce,8,8
539,0.108,0.109,0.10833333333333334,0.108,0.00047140452079103207,0,8,14516224,all_reduce,8,8
540,0.108,0.108,0.108,0.108,0.0,0,8,14548992,all_reduce,8,8
541,0.108,0.108,0.108,0.108,0.0,0,8,14581760,all_reduce,8,8
542,0.108,0.109,0.10833333333333334,0.108,0.00047140452079103207,0,8,14614528,all_reduce,8,8
543,0.108,0.109,0.10866666666666668,0.109,0.00047140452079103207,0,8,14647296,all_reduce,8,8
544,0.107,0.109,0.108,0.108,0.0008164965809277268,0,8,14680064,all_reduce,8,8
545,0.108,0.109,0.10833333333333334,0.108,0.00047140452079103207,0,8,14712832,all_reduce,8,8
546,0.108,0.108,0.108,0.108,0.0,0,8,14745600,all_reduce,8,8
547,0.108,0.109,0.10866666666666668,0.109,0.00047140452079103207,0,8,14778368,all_reduce,8,8
548,0.108,0.11,0.10866666666666668,0.108,0.0009428090415820641,0,8,14811136,all_reduce,8,8
549,0.108,0.109,0.10866666666666668,0.109,0.00047140452079103207,0,8,14843904,all_reduce,8,8
550,0.108,0.109,0.10833333333333334,0.108,0.00047140452079103207,0,8,14876672,all_reduce,8,8
551,0.109,0.111,0.10966666666666668,0.109,0.0009428090415820641,0,8,14909440,all_reduce,8,8
552,0.109,0.11,0.10933333333333334,0.109,0.00047140452079103207,0,8,14942208,all_reduce,8,8
553,0.109,0.109,0.109,0.109,0.0,0,8,14974976,all_reduce,8,8
554,0.109,0.11,0.10933333333333334,0.109,0.00047140452079103207,0,8,15007744,all_reduce,8,8
555,0.108,0.11,0.109,0.109,0.0008164965809277268,0,8,15040512,all_reduce,8,8
556,0.109,0.109,0.109,0.109,0.0,0,8,15073280,all_reduce,8,8
557,0.109,0.11,0.10966666666666668,0.11,0.00047140452079103207,0,8,15106048,all_reduce,8,8
558,0.109,0.11,0.10933333333333334,0.109,0.00047140452079103207,0,8,15138816,all_reduce,8,8
559,0.11,0.11,0.11,0.11,0.0,0,8,15171584,all_reduce,8,8
560,0.109,0.11,0.10933333333333334,0.109,0.00047140452079103207,0,8,15204352,all_reduce,8,8
561,0.108,0.109,0.10866666666666668,0.109,0.00047140452079103207,0,8,15237120,all_reduce,8,8
562,0.109,0.11,0.10966666666666668,0.11,0.00047140452079103207,0,8,15269888,all_reduce,8,8
563,0.109,0.11,0.10933333333333334,0.109,0.00047140452079103207,0,8,15302656,all_reduce,8,8
564,0.11,0.11,0.11,0.11,0.0,0,8,15335424,all_reduce,8,8
565,0.109,0.111,0.11,0.11,0.0008164965809277268,0,8,15368192,all_reduce,8,8
566,0.109,0.11,0.10933333333333334,0.109,0.00047140452079103207,0,8,15400960,all_reduce,8,8
567,0.109,0.11,0.10966666666666668,0.11,0.00047140452079103207,0,8,15433728,all_reduce,8,8
568,0.109,0.11,0.10966666666666668,0.11,0.00047140452079103207,0,8,15466496,all_reduce,8,8
569,0.11,0.11,0.11,0.11,0.0,0,8,15499264,all_reduce,8,8
570,0.109,0.11,0.10966666666666668,0.11,0.00047140452079103207,0,8,15532032,all_reduce,8,8
571,0.109,0.111,0.11,0.11,0.0008164965809277268,0,8,15564800,all_reduce,8,8
572,0.11,0.11,0.11,0.11,0.0,0,8,15597568,all_reduce,8,8
573,0.11,0.111,0.11033333333333334,0.11,0.00047140452079103207,0,8,15630336,all_reduce,8,8
574,0.11,0.111,0.11033333333333334,0.11,0.00047140452079103207,0,8,15663104,all_reduce,8,8
575,0.111,0.111,0.111,0.111,0.0,0,8,15695872,all_reduce,8,8
576,0.11,0.111,0.11066666666666668,0.111,0.00047140452079103207,0,8,15728640,all_reduce,8,8
577,0.11,0.111,0.11066666666666668,0.111,0.00047140452079103207,0,8,15761408,all_reduce,8,8
578,0.11,0.111,0.11033333333333334,0.11,0.00047140452079103207,0,8,15794176,all_reduce,8,8
579,0.11,0.111,0.11066666666666668,0.111,0.00047140452079103207,0,8,15826944,all_reduce,8,8
580,0.111,0.111,0.111,0.111,0.0,0,8,15859712,all_reduce,8,8
581,0.111,0.112,0.11133333333333334,0.111,0.00047140452079103207,0,8,15892480,all_reduce,8,8
582,0.111,0.112,0.11133333333333334,0.111,0.00047140452079103207,0,8,15925248,all_reduce,8,8
583,0.111,0.112,0.11166666666666668,0.112,0.00047140452079103207,0,8,15958016,all_reduce,8,8
584,0.111,0.112,0.11133333333333334,0.111,0.00047140452079103207,0,8,15990784,all_reduce,8,8
585,0.112,0.112,0.112,0.112,0.0,0,8,16023552,all_reduce,8,8
586,0.112,0.112,0.112,0.112,0.0,0,8,16056320,all_reduce,8,8
587,0.112,0.112,0.112,0.112,0.0,0,8,16089088,all_reduce,8,8
588,0.112,0.113,0.11233333333333334,0.112,0.00047140452079103207,0,8,16121856,all_reduce,8,8
589,0.111,0.112,0.11166666666666668,0.112,0.00047140452079103207,0,8,16154624,all_reduce,8,8
590,0.112,0.113,0.11233333333333334,0.112,0.00047140452079103207,0,8,16187392,all_reduce,8,8
591,0.112,0.113,0.11266666666666668,0.113,0.00047140452079103207,0,8,16220160,all_reduce,8,8
592,0.112,0.113,0.11233333333333334,0.112,0.00047140452079103207,0,8,16252928,all_reduce,8,8
593,0.115,0.115,0.115,0.115,0.0,0,8,16285696,all_reduce,8,8
594,0.115,0.116,0.11533333333333334,0.115,0.00047140452079103207,0,8,16318464,all_reduce,8,8
595,0.115,0.115,0.115,0.115,0.0,0,8,16351232,all_reduce,8,8
596,0.114,0.115,0.11466666666666668,0.115,0.00047140452079103207,0,8,16384000,all_reduce,8,8
597,0.114,0.115,0.11433333333333334,0.114,0.00047140452079103207,0,8,16416768,all_reduce,8,8
598,0.115,0.115,0.115,0.115,0.0,0,8,16449536,all_reduce,8,8
599,0.114,0.115,0.11466666666666668,0.115,0.00047140452079103207,0,8,16482304,all_reduce,8,8
600,0.114,0.116,0.11533333333333334,0.116,0.0009428090415820641,0,8,16515072,all_reduce,8,8
601,0.115,0.116,0.11533333333333334,0.115,0.00047140452079103207,0,8,16547840,all_reduce,8,8
602,0.115,0.115,0.115,0.115,0.0,0,8,16580608,all_reduce,8,8
603,0.116,0.117,0.11633333333333334,0.116,0.00047140452079103207,0,8,16613376,all_reduce,8,8
604,0.116,0.116,0.116,0.116,0.0,0,8,16646144,all_reduce,8,8
605,0.115,0.117,0.116,0.116,0.0008164965809277268,0,8,16678912,all_reduce,8,8
606,0.115,0.117,0.116,0.116,0.0008164965809277268,0,8,16711680,all_reduce,8,8
607,0.116,0.117,0.11633333333333334,0.116,0.00047140452079103207,0,8,16744448,all_reduce,8,8
608,0.116,0.117,0.11633333333333334,0.116,0.00047140452079103207,0,8,16777216,all_reduce,8,8
609,0.116,0.117,0.11633333333333334,0.116,0.00047140452079103207,0,8,16777216,all_reduce,8,8
610,0.124,0.124,0.124,0.124,0.0,0,8,16908288,all_reduce,8,8
611,0.125,0.126,0.12533333333333332,0.125,0.00047140452079103207,0,8,17039360,all_reduce,8,8
612,0.125,0.126,0.12566666666666668,0.126,0.00047140452079103207,0,8,17170432,all_reduce,8,8
613,0.127,0.127,0.127,0.127,0.0,0,8,17301504,all_reduce,8,8
614,0.126,0.126,0.126,0.126,0.0,0,8,17432576,all_reduce,8,8
615,0.126,0.127,0.12666666666666668,0.127,0.00047140452079103207,0,8,17563648,all_reduce,8,8
616,0.126,0.127,0.12666666666666668,0.127,0.00047140452079103207,0,8,17694720,all_reduce,8,8
617,0.127,0.127,0.127,0.127,0.0,0,8,17825792,all_reduce,8,8
618,0.127,0.127,0.127,0.127,0.0,0,8,17956864,all_reduce,8,8
619,0.127,0.128,0.12766666666666668,0.128,0.00047140452079103207,0,8,18087936,all_reduce,8,8
620,0.127,0.128,0.12733333333333333,0.127,0.00047140452079103207,0,8,18219008,all_reduce,8,8
621,0.127,0.128,0.12766666666666668,0.128,0.00047140452079103207,0,8,18350080,all_reduce,8,8
622,0.127,0.128,0.12766666666666668,0.128,0.00047140452079103207,0,8,18481152,all_reduce,8,8
623,0.127,0.128,0.12766666666666668,0.128,0.00047140452079103207,0,8,18612224,all_reduce,8,8
624,0.128,0.129,0.12833333333333333,0.128,0.00047140452079103207,0,8,18743296,all_reduce,8,8
625,0.128,0.129,0.12866666666666668,0.129,0.00047140452079103207,0,8,18874368,all_reduce,8,8
626,0.129,0.129,0.129,0.129,0.0,0,8,19005440,all_reduce,8,8
627,0.129,0.129,0.129,0.129,0.0,0,8,19136512,all_reduce,8,8
628,0.129,0.129,0.129,0.129,0.0,0,8,19267584,all_reduce,8,8
629,0.128,0.13,0.129,0.129,0.0008164965809277268,0,8,19398656,all_reduce,8,8
630,0.128,0.13,0.129,0.129,0.0008164965809277268,0,8,19529728,all_reduce,8,8
631,0.129,0.13,0.12933333333333333,0.129,0.00047140452079103207,0,8,19660800,all_reduce,8,8
632,0.129,0.13,0.12966666666666668,0.13,0.00047140452079103207,0,8,19791872,all_reduce,8,8
633,0.129,0.13,0.12933333333333333,0.129,0.00047140452079103207,0,8,19922944,all_reduce,8,8
634,0.13,0.13,0.13,0.13,0.0,0,8,20054016,all_reduce,8,8
635,0.13,0.13,0.13,0.13,0.0,0,8,20185088,all_reduce,8,8
636,0.13,0.131,0.13066666666666668,0.131,0.00047140452079103207,0,8,20316160,all_reduce,8,8
637,0.131,0.131,0.131,0.131,0.0,0,8,20447232,all_reduce,8,8
638,0.133,0.134,0.13366666666666668,0.134,0.00047140452079103207,0,8,20578304,all_reduce,8,8
639,0.133,0.133,0.133,0.133,0.0,0,8,20709376,all_reduce,8,8
640,0.134,0.134,0.134,0.134,0.0,0,8,20840448,all_reduce,8,8
641,0.135,0.137,0.13566666666666669,0.135,0.0009428090415820641,0,8,20971520,all_reduce,8,8
642,0.14100000000000001,0.14100000000000001,0.14100000000000001,0.14100000000000001,0.0,0,8,21102592,all_reduce,8,8
643,0.14300000000000002,0.14400000000000002,0.14333333333333334,0.14300000000000002,0.00047140452079103207,0,8,21233664,all_reduce,8,8
644,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.0,0,8,21364736,all_reduce,8,8
645,0.14400000000000002,0.145,0.1446666666666667,0.145,0.000471404520791019,0,8,21495808,all_reduce,8,8
646,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.0,0,8,21626880,all_reduce,8,8
647,0.14300000000000002,0.145,0.14400000000000002,0.14400000000000002,0.0008164965809277153,0,8,21757952,all_reduce,8,8
648,0.145,0.145,0.145,0.145,0.0,0,8,21889024,all_reduce,8,8
649,0.145,0.145,0.145,0.145,0.0,0,8,22020096,all_reduce,8,8
650,0.14400000000000002,0.145,0.14433333333333334,0.14400000000000002,0.000471404520791019,0,8,22151168,all_reduce,8,8
651,0.14400000000000002,0.145,0.1446666666666667,0.145,0.000471404520791019,0,8,22282240,all_reduce,8,8
652,0.145,0.146,0.14533333333333331,0.145,0.00047140452079103207,0,8,22413312,all_reduce,8,8
653,0.146,0.146,0.146,0.146,0.0,0,8,22544384,all_reduce,8,8
654,0.145,0.146,0.14533333333333331,0.145,0.00047140452079103207,0,8,22675456,all_reduce,8,8
655,0.145,0.146,0.14533333333333331,0.145,0.00047140452079103207,0,8,22806528,all_reduce,8,8
656,0.146,0.147,0.14666666666666664,0.147,0.00047140452079103207,0,8,22937600,all_reduce,8,8
657,0.147,0.147,0.147,0.147,0.0,0,8,23068672,all_reduce,8,8
658,0.146,0.146,0.146,0.146,0.0,0,8,23199744,all_reduce,8,8
659,0.146,0.147,0.14633333333333332,0.146,0.00047140452079103207,0,8,23330816,all_reduce,8,8
660,0.147,0.148,0.14733333333333332,0.147,0.00047140452079103207,0,8,23461888,all_reduce,8,8
661,0.147,0.147,0.147,0.147,0.0,0,8,23592960,all_reduce,8,8
662,0.146,0.147,0.14666666666666664,0.147,0.00047140452079103207,0,8,23724032,all_reduce,8,8
663,0.147,0.148,0.14733333333333332,0.147,0.00047140452079103207,0,8,23855104,all_reduce,8,8
664,0.148,0.148,0.148,0.148,0.0,0,8,23986176,all_reduce,8,8
665,0.148,0.149,0.14833333333333332,0.148,0.00047140452079103207,0,8,24117248,all_reduce,8,8
666,0.149,0.149,0.149,0.149,0.0,0,8,24248320,all_reduce,8,8
667,0.149,0.149,0.149,0.149,0.0,0,8,24379392,all_reduce,8,8
668,0.149,0.15,0.14966666666666664,0.15,0.00047140452079103207,0,8,24510464,all_reduce,8,8
669,0.15,0.151,0.15033333333333332,0.15,0.00047140452079103207,0,8,24641536,all_reduce,8,8
670,0.152,0.152,0.152,0.152,0.0,0,8,24772608,all_reduce,8,8
671,0.153,0.153,0.153,0.153,0.0,0,8,24903680,all_reduce,8,8
672,0.153,0.154,0.15366666666666665,0.154,0.00047140452079103207,0,8,25034752,all_reduce,8,8
673,0.153,0.155,0.154,0.154,0.0008164965809277268,0,8,25165824,all_reduce,8,8
674,0.16,0.162,0.161,0.161,0.0008164965809277268,0,8,25296896,all_reduce,8,8
675,0.16,0.162,0.161,0.161,0.0008164965809277268,0,8,25427968,all_reduce,8,8
676,0.161,0.163,0.162,0.162,0.0008164965809277268,0,8,25559040,all_reduce,8,8
677,0.163,0.164,0.16333333333333333,0.163,0.00047140452079103207,0,8,25690112,all_reduce,8,8
678,0.162,0.163,0.16233333333333333,0.162,0.00047140452079103207,0,8,25821184,all_reduce,8,8
679,0.162,0.164,0.163,0.163,0.0008164965809277268,0,8,25952256,all_reduce,8,8
680,0.162,0.164,0.163,0.163,0.0008164965809277268,0,8,26083328,all_reduce,8,8
681,0.165,0.166,0.16533333333333333,0.165,0.00047140452079103207,0,8,26214400,all_reduce,8,8
682,0.162,0.164,0.163,0.163,0.0008164965809277268,0,8,26345472,all_reduce,8,8
683,0.164,0.164,0.164,0.164,0.0,0,8,26476544,all_reduce,8,8
684,0.163,0.166,0.16466666666666666,0.165,0.0012472191289246482,0,8,26607616,all_reduce,8,8
685,0.164,0.165,0.16466666666666666,0.165,0.00047140452079103207,0,8,26738688,all_reduce,8,8
686,0.164,0.165,0.16466666666666666,0.165,0.00047140452079103207,0,8,26869760,all_reduce,8,8
687,0.165,0.165,0.165,0.165,0.0,0,8,27000832,all_reduce,8,8
688,0.165,0.165,0.165,0.165,0.0,0,8,27131904,all_reduce,8,8
689,0.165,0.166,0.16533333333333333,0.165,0.00047140452079103207,0,8,27262976,all_reduce,8,8
690,0.165,0.166,0.16533333333333333,0.165,0.00047140452079103207,0,8,27394048,all_reduce,8,8
691,0.166,0.167,0.16633333333333333,0.166,0.00047140452079103207,0,8,27525120,all_reduce,8,8
692,0.165,0.167,0.166,0.166,0.0008164965809277268,0,8,27656192,all_reduce,8,8
693,0.167,0.168,0.16733333333333333,0.167,0.00047140452079103207,0,8,27787264,all_reduce,8,8
694,0.165,0.168,0.166,0.165,0.0014142135623730965,0,8,27918336,all_reduce,8,8
695,0.166,0.167,0.16666666666666666,0.167,0.00047140452079103207,0,8,28049408,all_reduce,8,8
696,0.167,0.168,0.16733333333333333,0.167,0.00047140452079103207,0,8,28180480,all_reduce,8,8
697,0.167,0.168,0.16766666666666666,0.168,0.00047140452079103207,0,8,28311552,all_reduce,8,8
698,0.167,0.168,0.16766666666666666,0.168,0.00047140452079103207,0,8,28442624,all_reduce,8,8
699,0.168,0.169,0.16833333333333333,0.168,0.00047140452079103207,0,8,28573696,all_reduce,8,8
700,0.169,0.17,0.16933333333333334,0.169,0.00047140452079103207,0,8,28704768,all_reduce,8,8
701,0.168,0.17,0.169,0.169,0.0008164965809277268,0,8,28835840,all_reduce,8,8
702,0.17200000000000001,0.17300000000000001,0.17233333333333334,0.17200000000000001,0.00047140452079103207,0,8,28966912,all_reduce,8,8
703,0.171,0.17300000000000001,0.17233333333333334,0.17300000000000001,0.0009428090415820641,0,8,29097984,all_reduce,8,8
704,0.17200000000000001,0.17300000000000001,0.17233333333333334,0.17200000000000001,0.00047140452079103207,0,8,29229056,all_reduce,8,8
705,0.17300000000000001,0.17500000000000002,0.17366666666666666,0.17300000000000001,0.0009428090415820641,0,8,29360128,all_reduce,8,8
706,0.179,0.181,0.18000000000000002,0.18,0.0008164965809277268,0,8,29491200,all_reduce,8,8
707,0.181,0.20700000000000002,0.19000000000000003,0.182,0.012027745701779155,0,8,29622272,all_reduce,8,8
708,0.181,0.183,0.18200000000000002,0.182,0.0008164965809277268,0,8,29753344,all_reduce,8,8
709,0.183,0.183,0.18299999999999997,0.183,2.7755575615628914e-17,0,8,29884416,all_reduce,8,8
710,0.181,0.182,0.18133333333333335,0.181,0.00047140452079103207,0,8,30015488,all_reduce,8,8
711,0.18,0.183,0.18166666666666664,0.182,0.0012472191289246482,0,8,30146560,all_reduce,8,8
712,0.18,0.183,0.18166666666666664,0.182,0.0012472191289246482,0,8,30277632,all_reduce,8,8
713,0.18,0.184,0.18200000000000002,0.182,0.0016329931618554536,0,8,30408704,all_reduce,8,8
714,0.182,0.184,0.18266666666666667,0.182,0.0009428090415820641,0,8,30539776,all_reduce,8,8
715,0.181,0.184,0.18266666666666667,0.183,0.0012472191289246482,0,8,30670848,all_reduce,8,8
716,0.183,0.183,0.18299999999999997,0.183,2.7755575615628914e-17,0,8,30801920,all_reduce,8,8
717,0.183,0.185,0.18400000000000002,0.184,0.0008164965809277268,0,8,30932992,all_reduce,8,8
718,0.183,0.184,0.18333333333333335,0.183,0.00047140452079103207,0,8,31064064,all_reduce,8,8
719,0.183,0.184,0.18366666666666664,0.184,0.00047140452079103207,0,8,31195136,all_reduce,8,8
720,0.184,0.184,0.18400000000000002,0.184,2.7755575615628914e-17,0,8,31326208,all_reduce,8,8
721,0.183,0.187,0.18499999999999997,0.185,0.0016329931618554536,0,8,31457280,all_reduce,8,8
722,0.185,0.185,0.18499999999999997,0.185,2.7755575615628914e-17,0,8,31588352,all_reduce,8,8
723,0.184,0.185,0.18466666666666667,0.185,0.00047140452079103207,0,8,31719424,all_reduce,8,8
724,0.184,0.186,0.18499999999999997,0.185,0.0008164965809277268,0,8,31850496,all_reduce,8,8
725,0.185,0.187,0.18600000000000003,0.186,0.0008164965809277268,0,8,31981568,all_reduce,8,8
726,0.185,0.186,0.18566666666666665,0.186,0.00047140452079103207,0,8,32112640,all_reduce,8,8
727,0.186,0.186,0.18600000000000003,0.186,2.7755575615628914e-17,0,8,32243712,all_reduce,8,8
728,0.186,0.186,0.18600000000000003,0.186,2.7755575615628914e-17,0,8,32374784,all_reduce,8,8
729,0.187,0.188,0.18733333333333335,0.187,0.00047140452079103207,0,8,32505856,all_reduce,8,8
730,0.187,0.188,0.18733333333333335,0.187,0.00047140452079103207,0,8,32636928,all_reduce,8,8
731,0.188,0.19,0.18899999999999997,0.189,0.0008164965809277268,0,8,32768000,all_reduce,8,8
732,0.188,0.189,0.18833333333333332,0.188,0.00047140452079103207,0,8,32899072,all_reduce,8,8
733,0.189,0.19,0.18933333333333335,0.189,0.00047140452079103207,0,8,33030144,all_reduce,8,8
734,0.191,0.192,0.19133333333333336,0.191,0.00047140452079103207,0,8,33161216,all_reduce,8,8
735,0.191,0.192,0.19133333333333336,0.191,0.00047140452079103207,0,8,33292288,all_reduce,8,8
736,0.191,0.193,0.19233333333333333,0.193,0.0009428090415820641,0,8,33423360,all_reduce,8,8
737,0.192,0.193,0.19266666666666668,0.193,0.00047140452079103207,0,8,33554432,all_reduce,8,8
738,0.198,0.199,0.19833333333333333,0.198,0.00047140452079103207,0,8,33685504,all_reduce,8,8
739,0.198,0.201,0.19966666666666666,0.2,0.0012472191289246482,0,8,33816576,all_reduce,8,8
740,0.2,0.201,0.2006666666666667,0.201,0.00047140452079103207,0,8,33947648,all_reduce,8,8
741,0.2,0.203,0.20133333333333336,0.201,0.0012472191289246482,0,8,34078720,all_reduce,8,8
742,0.199,0.201,0.20000000000000004,0.2,0.0008164965809277268,0,8,34209792,all_reduce,8,8
743,0.2,0.201,0.2006666666666667,0.201,0.00047140452079103207,0,8,34340864,all_reduce,8,8
744,0.2,0.202,0.20099999999999998,0.201,0.0008164965809277268,0,8,34471936,all_reduce,8,8
745,0.2,0.203,0.20166666666666666,0.202,0.0012472191289246482,0,8,34603008,all_reduce,8,8
746,0.2,0.203,0.20166666666666666,0.202,0.0012472191289246482,0,8,34734080,all_reduce,8,8
